idMvt;conf;xsaisi;ysaisi;epsg;num_insee;commune;dateDebut;lieu_dit;typeMvt;libelleType;fiabiliteType;libelleFiabilite;PrecDate;libelleDate;prec_xy;libellePrec;longitudeDoublePrec;latitudeDoublePrec;
"61300160";;"866743";"1831321";"27572";"13072";"PEYNIER";;"RD908 PR34+0215";"2";"Chute de blocs / Eboulement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"5.6269178390502903";"43.4338073730469034";
"61300515";;"861180";"1805960";"27572";"13022";"CASSIS";"2003-01-01";"Pointe du Corton";"2";"Chute de blocs / Eboulement";"1";"Fort";"4";"Année";"3";"Hectomètre";"5.54558992385864258";"43.2081985473632812";
"61300512";;"905456.6875";"6237808.5";"2154";"13022";"CASSIS";"2011-10-31";"n°5 Impasse du littoral";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"5.52700614929199219";"43.20989990234375";
"12100008";;"868100";"1859000";"27572";"13048";"JOUQUES";"1980-01-01";;"2";"Chute de blocs / Eboulement";"2";"Moyen";"5";"Décennie";"3";"Hectomètre";"5.65805196762084961";"43.6818428039550994";
"61300165";;"867511";"1841815";"27572";"13079";"PUYLOUBIER";;"Vallon de St Ser RD17 PR90+0470";"2";"Chute de blocs / Eboulement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"5.64097595214844016";"43.527805328369098";
"61300519";;"868439.0625";"6249927";"2154";"13056";"MARTIGUES";"2009-11-01";"Plateau de Sainte-Croix";"2";"Chute de blocs / Eboulement";"3";"Faible";"2";"Mois";"2";"Décamètre";"5.07585906982421875";"43.3285675048828125";
"61300520";;"883383.900000000023";"6251784";"2154";"13088";"LE ROVE";"2009-09-01";"Falaise du port de la Vesse";"2";"Chute de blocs / Eboulement";"1";"Fort";"2";"Mois";"2";"Décamètre";"5.26060000000000016";"43.3415800000000004";
"61300678";;"845650";"1807842";"27572";"13055";"MARSEILLE";"2008-01-01";"Quartier : la Madrague - Parc A. Delavigne.";"2";"Chute de blocs / Eboulement";"1";"Fort";"8";"Récurrent";"3";"Hectomètre";"5.35587406158447266";"43.2306022644042969";
"61300679";;"845541";"1805867";"27572";"13055";"MARSEILLE";"2006-01-01";"Quartier : Les Goudes";"2";"Chute de blocs / Eboulement";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"5.35360479354858398";"43.2129058837890625";
"61300680";;"845457";"1807587";"27572";"13055";"MARSEILLE";"2004-01-01";"Quartier : Falaise de Saména - Route communale des Gourdes";"2";"Chute de blocs / Eboulement";"1";"Fort";"8";"Récurrent";"3";"Hectomètre";"5.35338401794433594";"43.2283782958984375";
"61300681";;"852691";"1806257";"27572";"13055";"MARSEILLE";"2005-01-01";"Calanque de Morgiou. Secteur Est.";"2";"Chute de blocs / Eboulement";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"5.44155788421630859";"43.2139091491699219";
"61300630";;"5.46634006500244141";"43.2918014526367188";"4326";"13055";"MARSEILLE";;"51 Traverse de la Pauline";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"2";"Décamètre";"5.46634006500244141";"43.2918014526367188";
"61300631";;"5.4578099250793457";"43.3013992309570312";"4326";"13055";"MARSEILLE";;"56 Traverse de la Martine";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"2";"Décamètre";"5.4578099250793457";"43.3013992309570312";
"61300633";;"5.49696016311645508";"43.28900146484375";"4326";"13055";"MARSEILLE";;"Face au 25 avenue de Saint Menet";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"3";"Hectomètre";"5.49696016311645508";"43.28900146484375";
"61300634";;"5.50568008422851562";"43.27349853515625";"4326";"13055";"MARSEILLE";;"124 Chemin du Vallon des Escourtines";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"2";"Décamètre";"5.50568008422851562";"43.27349853515625";
"61300635";;"5.44041013717651367";"43.3109016418457031";"4326";"13055";"MARSEILLE";;"150 Traverse des Sables Jaunes";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"2";"Décamètre";"5.44041013717651367";"43.3109016418457031";
"61300636";;"5.45536994934082031";"43.304901123046875";"4326";"13055";"MARSEILLE";;"13 Traverse de la Barre";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"2";"Décamètre";"5.45536994934082031";"43.304901123046875";
"61300637";;"5.43170022964477539";"43.3177986145019531";"4326";"13055";"MARSEILLE";;"36 Bd de Compostelle";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"2";"Décamètre";"5.43170022964477539";"43.3177986145019531";
"61300638";;"5.4106597900390625";"43.30419921875";"4326";"13055";"MARSEILLE";;"39 Avenue de Saint Barnabé";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"2";"Décamètre";"5.4106597900390625";"43.30419921875";
"61300522";;"864840";"1801750";"27572";"13028";"LA CIOTAT";;"Anse du Cannier";"2";"Chute de blocs / Eboulement";"3";"Faible";"0";"Inconnue";"3";"Hectomètre";"5.58844995498657227";"43.1689987182617188";
"61300523";;"865580";"1801500";"27572";"13028";"LA CIOTAT";;"Calanque de Figuerolles, le Lion";"2";"Chute de blocs / Eboulement";"1";"Fort";"0";"Inconnue";"3";"Hectomètre";"5.59739017486572266";"43.1665000915527344";
"61300524";;"865870";"1801170";"27572";"13028";"LA CIOTAT";;"Parc du Mugel";"2";"Chute de blocs / Eboulement";"1";"Fort";"0";"Inconnue";"3";"Hectomètre";"5.60076999664306641";"43.1633987426757812";
"61300316";;"839640";"1840081";"27572";"13114";"VENTABREN";;"Falaise en bordure de l'Arc / l'Hermitage";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"4";"Kilomètre";"5.29727983474731001";"43.5222473144530966";
"61300326";;"840657";"1827720";"27572";"13071";"LES PENNES-MIRABEAU";"1996-11-01";"Barre rocheuse du Pas des Lanciers, aux abords du cimetière";"2";"Chute de blocs / Eboulement";"1";"Fort";"2";"Mois";"4";"Kilomètre";"5.30378913879394975";"43.4108009338378977";
"61300327";;"828756";"1854283";"27572";"13069";"PELISSANNE";;;"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"2";"Décamètre";"5.16897678375243963";"43.6533126831054972";
"61300328";;"814721";"1870679";"27572";"13076";"PLAN-D'ORGON";;"Chemin donné le long de la voie ferrée";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"2";"Décamètre";"5.00221490859984996";"43.8050117492675994";
"61300331";;"858340";"1852793";"27572";"13059";"MEYRARGUES";;"Pas de l'étroit";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"4";"Kilomètre";"5.53414678573608043";"43.6297378540038991";
"61300339";;"866139";"1856197";"27572";"13048";"JOUQUES";;"bordure RN96";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"2";"Décamètre";"5.63233184814453036";"43.6574134826660014";
"61300341";;"836664";"1844388";"27572";"13118";"COUDOUX";;"Chaînon de la Fare - Coudoux";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"2";"Décamètre";"5.26138687133788974";"43.5637550354003977";
"61300351";;"832060";"1818507";"27572";"13033";"ENSUES-LA-REDONNE";;"Entre la calanque de l'Escalayole et la Madrague de Gignac";"2";"Chute de blocs / Eboulement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"5.19281291961670011";"43.3306503295898011";
"61300353";;"832534";"1818645";"27572";"13033";"ENSUES-LA-REDONNE";;"Calanque des Anthénors sur 800 m de long";"2";"Chute de blocs / Eboulement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"5.19979000091553001";"43.3322219848633026";
"61300354";;"833878";"1818452";"27572";"13033";"ENSUES-LA-REDONNE";;"Falaise ouest du Port de Méjean";"2";"Chute de blocs / Eboulement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"5.21618223190307972";"43.3302307128905966";
"61300419";;"865297";"1821541";"27572";"13086";"ROQUEVAIRE";"1800-01-01";"Falaise Ouest colline St Roch, au dessus de la nationale RN96";"2";"Chute de blocs / Eboulement";"2";"Moyen";"5";"Décennie";"3";"Hectomètre";"5.60409116744995028";"43.3465385437012003";
"61300428";;"838062";"1830018";"27572";"13117";"VITROLLES";"2005-05-18";"Griffon";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"2";"Décamètre";"5.2716608047485396";"43.4326095581054972";
"61300355";;"835546";"1818740";"27572";"13033";"ENSUES-LA-REDONNE";;"Calanque de l¿Erevine";"2";"Chute de blocs / Eboulement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"5.23646740000000044";"43.3315800000000024";
"61300356";;"831812";"1818474";"27572";"13033";"ENSUES-LA-REDONNE";;"Calanque de l¿Escalayole";"2";"Chute de blocs / Eboulement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"5.19069480895996005";"43.3307113647461009";
"61300372";;"846645";"1844047";"27572";"13001";"AIX-EN-PROVENCE";"2002-12-14";"Celony";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"5.38496685028075994";"43.5554008483887003";
"61300374";;"855934";"1841632";"27572";"13001";"AIX-EN-PROVENCE";;"Anciennes carrières de Bibemus";"2";"Chute de blocs / Eboulement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"5.49884510040283025";"43.530380249023402";
"61300377";;"853722";"1841166";"27572";"13001";"AIX-EN-PROVENCE";;"Carrière du marbre noir - le Colombier";"2";"Chute de blocs / Eboulement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"5.47131490707397017";"43.526992797851598";
"61300319";;"825514";"1854412";"27572";"13103";"SALON-DE-PROVENCE";;"Abbaye de Ste Croix RD16";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"2";"Décamètre";"5.12892484664916992";"43.6555137634276988";
"61300535";;"845192";"1813899";"27572";"13055";"MARSEILLE";;"Vallon des Auffres";"2";"Chute de blocs / Eboulement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"5.35310554504394531";"43.2851448059082031";
"22100143";;"867150";"1842550";"27572";"13079";"PUYLOUBIER";"1993-01-01";"Chapelle Saint Ser";"2";"Chute de blocs / Eboulement";"1";"Fort";"4";"Année";"3";"Hectomètre";"5.63773892251759001";"43.5344813852479007";
"22100144";;"825650";"1854450";"27572";"13103";"SALON-DE-PROVENCE";"1994-10-01";"RD 16 PR 22,300 à 24,200";"2";"Chute de blocs / Eboulement";"1";"Fort";"4";"Année";"3";"Hectomètre";"5.13061868253848008";"43.6558128690591971";
"22100146";;"856300";"1822600";"27572";"13002";"ALLAUCH";"1979-01-01";"Carrière Aglofer, quartier de la Bourdonnière";"2";"Chute de blocs / Eboulement";"1";"Fort";"4";"Année";"3";"Hectomètre";"5.4939176996414103";"43.3593506600423026";
"22100147";;"863350";"1830200";"27572";"13013";"BELCODENE";"1994-01-01";"Au-dessus du cimetière, quartier ""Les Gourguignoles""";"2";"Chute de blocs / Eboulement";"1";"Fort";"4";"Année";"3";"Hectomètre";"5.58453478661985958";"43.4250101514259015";
"22100149";;"830900";"1818600";"27572";"13021";"CARRY-LE-ROUET";"1994-07-11";"""Cap de la Vierge"". Falaise au bord de mer.";"2";"Chute de blocs / Eboulement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"5.17952336386148993";"43.3321410056624003";
"22100164";;"850700";"1805750";"27572";"13055";"MARSEILLE";"1988-10-01";"Callanque de Sormiou, versant Sud-Ouest.";"2";"Chute de blocs / Eboulement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"5.41687411434697008";"43.2100589771429";
"22100165";;"806270";"1878350";"27572";"13066";"NOVES";"1991-05-01";"Falaise du château.";"2";"Chute de blocs / Eboulement";"1";"Fort";"2";"Mois";"2";"Décamètre";"4.9004764999999999";"43.8764600000000016";
"22100174";;"862300";"1842050";"27572";"13111";"VAUVENARGUES";"1993-01-01";"Prieuré de la croix de Provence, massif de la Sainte Victoire.";"2";"Chute de blocs / Eboulement";"1";"Fort";"4";"Année";"3";"Hectomètre";"5.57762150729133044";"43.5318047866547033";
"22100193";;"798050";"1863050";"27572";"13011";"LES BAUX-DE-PROVENCE";"1990-01-01";"Col de Vayede sur le chemin qui mene au parking.";"2";"Chute de blocs / Eboulement";"1";"Fort";"4";"Année";"3";"Hectomètre";"4.7924321369449201";"43.7413530826286987";
"22100214";;"867450";"1824600";"27572";"13007";"AURIOL";"1989-01-01";"Falaise de la chapelle de Sainte Croix, au nord d'Auriol.";"2";"Chute de blocs / Eboulement";"1";"Fort";"8";"Récurrent";"3";"Hectomètre";"5.63214864964345008";"43.3731968013175972";
"61300293";;"845065";"1807420";"27572";"13055";"MARSEILLE";;"Calanque du Mauvais Pas, l'Escalette";"2";"Chute de blocs / Eboulement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"5.34850311279296964";"43.2270126342773011";
"61300536";;"5.35945701599121094";"43.2354507446289062";"4326";"13055";"MARSEILLE";;"Anse de la Verrerie";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"2";"Décamètre";"5.35945701599121094";"43.2354507446289062";
"61300682";;"848211";"1808616";"27572";"13055";"MARSEILLE";"2002-01-01";"Parc du Roy d'Espagne.";"2";"Chute de blocs / Eboulement";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"5.38768911361694336";"43.236663818359375";
"61300323";;"867168";"1842583";"27572";"13079";"PUYLOUBIER";;"Falaise de l'Hermitage de St Ser près de la chapelle";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"2";"Décamètre";"5.63798379898071023";"43.5347709655762003";
"61300040";;"821768";"1859846";"27572";"13049";"LAMANON";"1998-01-01";"Falaise Ouest du plateau St Jean - Site de Calès";"2";"Chute de blocs / Eboulement";"1";"Fort";"4";"Année";"2";"Décamètre";"5.08445119857787997";"43.705661773681598";
"61300357";;"820370";"1817771";"27572";"13056";"MARTIGUES";;"Anse du Verdon (Rive Est)";"2";"Chute de blocs / Eboulement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"5.04963588714599965";"43.3280410766601989";
"61300683";;"855260";"1813590";"27572";"13055";"MARSEILLE";"2008-01-01";"Domaine de la Barasse.";"2";"Chute de blocs / Eboulement";"1";"Fort";"8";"Récurrent";"3";"Hectomètre";"5.47668838500976562";"43.2788276672363281";
"61300684";;"865595";"1842036";"27572";"13090";"SAINT-ANTONIN-SUR-BAYON";"2007-01-01";"Réserve de la Ste Victoire- Pas de la Torque.";"2";"Chute de blocs / Eboulement";"1";"Fort";"8";"Récurrent";"3";"Hectomètre";"5.61828136444091797";"43.5304527282714844";
"61300685";;"859874";"1840982";"27572";"13012";"BEAURECUEIL";"2005-01-01";"Réserve Ste Victoire - Parking de l'Aurigon.";"2";"Chute de blocs / Eboulement";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"5.54714012145996094";"43.5231094360351562";
"61300027";;"802694";"1878379";"27572";"13027";"CHATEAURENARD";"2004-01-01";"Cimetière au pied de la colline Pic Chabaud";"2";"Chute de blocs / Eboulement";"1";"Fort";"4";"Année";"1";"Mètre";"4.85607481002807972";"43.8777580261229971";
"61300177";;"845168";"1814132";"27572";"13055";"MARSEILLE";"1998-09-01";"St Lambert : Jardin Benedetti, rue Félix Frégier 7eme arrondissement";"2";"Chute de blocs / Eboulement";"1";"Fort";"2";"Mois";"2";"Décamètre";"5.3529310226440403";"43.2872428894042969";
"61300251";;"814208";"1826425";"27572";"13077";"PORT-DE-BOUC";;"Plage des galets";"2";"Chute de blocs / Eboulement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"4.97749900817871005";"43.4076766967773011";
"61300686";;"801100.8125";"1866593.5";"27572";"13100";"SAINT-REMY-DE-PROVENCE";"2009-01-01";"RD5: proche du Site Antique de Glanum. Site BL1.";"2";"Chute de blocs / Eboulement";"1";"Fort";"8";"Récurrent";"3";"Hectomètre";"4.83163166046142578";"43.7723274230957031";
"12100208";;"910111.099999999977";"6240156";"2154";"13022";"CASSIS";"1111-01-01";"Desserte de la Ciotat";"2";"Chute de blocs / Eboulement";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"5.58516000000000012";"43.2296499999999995";
"12100209";;"909974.75";"6238200";"2154";"13022";"CASSIS";"1111-01-01";"Mentaure";"2";"Chute de blocs / Eboulement";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"5.58269000000000037";"43.2120999999999995";
"12100211";;"915345.439999999944";"6291338";"2154";"13048";"JOUQUES";"1111-01-01";"Tunnel Mirabeau";"2";"Chute de blocs / Eboulement";"1";"Fort";"8";"Récurrent";"3";"Hectomètre";"5.67079999999999984";"43.6882900000000021";
"22100502";;"844053";"1827009";"27572";"13071";"LES PENNES-MIRABEAU";"2012-11-29";"A7, PR270+368, Bretelle A51-A7";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"2";"Décamètre";"5.3452763557434082";"43.4032554626464844";
"22100503";;"844220";"1826896";"27572";"13071";"LES PENNES-MIRABEAU";"2012-11-28";"A7 270+578 , insertion  A51-A7";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"2";"Décamètre";"5.34727954864501953";"43.4021835327148438";
"61300687";;"801294.875";"1866381.375";"27572";"13100";"SAINT-REMY-DE-PROVENCE";"2010-01-01";"RD5 : ente le Site Antique de Glanum et le Mont Goussier. Site BL2.";"2";"Chute de blocs / Eboulement";"1";"Fort";"2";"Mois";"2";"Décamètre";"4.83395481109619141";"43.7703666687011719";
"61300593";;"5.34976005554199219";"43.2803001403808594";"4326";"13055";"MARSEILLE";;"39 Ch de la Batterie des Lions";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"2";"Décamètre";"5.34976005554199219";"43.2803001403808594";
"61300600";;"5.35502004623413086";"43.2134017944335938";"4326";"13055";"MARSEILLE";;"ave des Pébrons";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"3";"Hectomètre";"5.35502004623413086";"43.2134017944335938";
"61300602";;"5.34953022003173828";"43.2289009094238281";"4326";"13055";"MARSEILLE";;"Calanque de Samena";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"3";"Hectomètre";"5.34953022003173828";"43.2289009094238281";
"61300619";;"5.42706012725830078";"43.2478981018066406";"4326";"13055";"MARSEILLE";;"rue Nicole ZEMMOUR";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"3";"Hectomètre";"5.42706012725830078";"43.2478981018066406";
"61300508";;"863999.4375";"1802034.75";"27572";"13028";"LA CIOTAT";"1970-01-01";;"2";"Chute de blocs / Eboulement";"1";"Fort";"4";"Année";"3";"Hectomètre";"5.57821989059448242";"43.1719017028808594";
"61300676";;"5.35501670837402344";"43.2134475708007812";"4326";"13055";"MARSEILLE";"1999-02-01";"Avenue des Pebrons à l'arrière du 52 et 56 .";"2";"Chute de blocs / Eboulement";"2";"Moyen";"2";"Mois";"2";"Décamètre";"5.35501670837402344";"43.2134475708007812";
"61300516";;"817240";"1883400";"27572";"13098";"SAINT-MITRE-LES-REMPARTS";"1900-01-01";"Plage de Varage - Allée promenade de la plage";"2";"Chute de blocs / Eboulement";"1";"Fort";"6";"Siècle";"3";"Hectomètre";"5.0177302360534668";"43.46929931640625";
"12100058";;"868439.0625";"6249927";"2154";"13056";"MARTIGUES";"2009-11-01";"Plateau de Sainte-Croix";"2";"Chute de blocs / Eboulement";"1";"Fort";"2";"Mois";"2";"Décamètre";"5.07586002349853516";"43.3286018371582031";
"12100064";;"891812.3125";"6240319";"2154";"13055";"MARSEILLE";"2008-11-28";"Plage de la Verrerie - Bd de la Madrague Montredon";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"2";"Décamètre";"5.36020994186401367";"43.2363014221191406";
"61300436";;"868880";"1815610";"27572";"13042";"GEMENOS";"2012-05-21";"Vallon de Saint Pons";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"2";"Décamètre";"5.64510011672973633";"43.291900634765625";
"12100057";;"872364.125";"6250154.5";"2154";"13104";"SAUSSET-LES-PINS";"2010-12-01";"Avenue du General Leclerc Falaise du Petit Rouveau au Grand Rouveau";"2";"Chute de blocs / Eboulement";"1";"Fort";"2";"Mois";"2";"Décamètre";"5.12427997589111328";"43.3297004699707031";
"12100059";;"890753.3125";"6245202.5";"2154";"13055";"MARSEILLE";"2012-05-02";"Centre océanographique - route de la corniche";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"2";"Décamètre";"5.34897994995117188";"43.2804985046386719";
"12100079";;"874424.6875";"6249873.5";"2154";"13021";"CARRY-LE-ROUET";"2003-01-01";"Cap a l'ouest du feu au niveau du lieu-dit Le Moulin";"2";"Chute de blocs / Eboulement";"1";"Fort";"5";"Décennie";"2";"Décamètre";"5.14956998825073242";"43.32659912109375";
"12100085";;"872418.5";"6250113";"2154";"13104";"SAUSSET-LES-PINS";"2003-01-01";"Flanc NE de l'Anse du petit Rouveau sur la partie inférieure de la falaise";"2";"Chute de blocs / Eboulement";"1";"Fort";"5";"Décennie";"2";"Décamètre";"5.12493991851806641";"43.3292999267578125";
"61300449";;"867610";"1814450";"27572";"13042";"GEMENOS";"2008-05-01";"Lotissement des Nègles";"2";"Chute de blocs / Eboulement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"5.62889003753662109";"43.2820014953613281";
"12100088";;"878125.5625";"6250391.5";"2154";"13033";"ENSUES-LA-REDONNE";"2003-01-01";"Au niveau de la zone de faille marquant une anse sur le flanc ouest du cap";"2";"Chute de blocs / Eboulement";"1";"Fort";"5";"Décennie";"2";"Décamètre";"5.19534015655517578";"43.3303985595703125";
"61300658";;"5.35423994064331055";"43.3781013488769531";"4326";"13055";"MARSEILLE";;"Traverse des Berges du Canal";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"3";"Hectomètre";"5.35423994064331055";"43.3781013488769531";
"61300662";;"5.31172990798950195";"43.3655014038085938";"4326";"13055";"MARSEILLE";;"Impasse des Chalets";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"3";"Hectomètre";"5.31172990798950195";"43.3655014038085938";
"61300454";;"816400";"1844780";"27572";"13063";"MIRAMAS";;"Chemin des Madeleines Canal du Raoulx MIRAMAS";"2";"Chute de blocs / Eboulement";"3";"Faible";"0";"Inconnue";"3";"Hectomètre";"5.01226997375488281";"43.5718002319335938";
"61300573";;"5.37592983245849609";"43.284698486328125";"4326";"13055";"MARSEILLE";;"41 Bd Vauban";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"2";"Décamètre";"5.37592983245849609";"43.284698486328125";
"61300468";;"837880";"1819990";"27572";"13088";"LE ROVE";;"Pointe de Figuerolles";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"3";"Hectomètre";"5.26599979400634766";"43.3423004150390625";
"61300472";;"5.35935020446777344";"43.235443115234375";"4326";"13055";"MARSEILLE";;"Anse de la Verrerie";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"3";"Hectomètre";"5.35935020446777344";"43.235443115234375";
"12100060";;"891833.4375";"6240413.5";"2154";"13055";"MARSEILLE";"2011-01-01";"Plage de colombet - Pointe rouge";"2";"Chute de blocs / Eboulement";"1";"Fort";"2";"Mois";"2";"Décamètre";"5.36050987243652344";"43.2370986938476562";
"12100192";;"902943.300000000047";"6270627.5";"2154";"13060";"MEYREUIL";"2014-01-01";"Tunnel de L'ANGESSE";"2";"Chute de blocs / Eboulement";"1";"Fort";"2";"Mois";"2";"Décamètre";"5.50893000000000033";"43.5057100000000005";
"12100191";;"907233";"6268214";"2154";"13025";"CHATEAUNEUF-LE-ROUGE";"2014-01-01";"Echangeur d'Aix";"2";"Chute de blocs / Eboulement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"5.56095999999999968";"43.4827700000000021";
"12100206";;"904104.099999999977";"6270016.5";"2154";"13060";"MEYREUIL";"1111-01-01";"Les Roussettes";"2";"Chute de blocs / Eboulement";"1";"Fort";"8";"Récurrent";"3";"Hectomètre";"5.52303000000000033";"43.4998900000000006";
"12100207";;"910259.800000000047";"6243979.5";"2154";"13085";"ROQUEFORT-LA-BEDOULE";"1111-01-01";"Sud de la Carrière ASO";"2";"Chute de blocs / Eboulement";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"5.58853000000000044";"43.2639799999999966";
"12100097";;"910796.599999999977";"6237366";"2154";"13028";"LA CIOTAT";"1999-09-15";;"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"5.59245999999999999";"43.2043600000000012";
"12100099";;"910190.900000000023";"6244492";"2154";"13005";"AUBAGNE";"1997-01-04";;"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"5.5878899999999998";"43.2686100000000025";
"22100566";;"837378";"1830784";"27572";"13117";"VITROLLES";"2015-08-24";"Pas de Boeuf";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"1";"Mètre";"5.26480000000000015";"43.4394199999999984";
"22100584";;"5.26095769999999963";"43.3432269999999988";"4326";"13088";"LE ROVE";"2018-01-26";;"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"2";"Décamètre";"5.26095769999999963";"43.3432269999999988";
"22100580";;"5.18018999999999963";"43.3571600000000004";"4326";"13033";"ENSUES-LA-REDONNE";"1994-10-01";;"2";"Chute de blocs / Eboulement";"1";"Fort";"2";"Mois";"2";"Décamètre";"5.18018999999999963";"43.3571600000000004";
"10000386";;"5.55198999999999998";"43.2027300000000025";"4326";"13022";"CASSIS";"2018-09-18";"Cap Canaille";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"1";"Mètre";"5.55198999999999998";"43.2027300000000025";
"22100585";;"5.26933999999999969";"43.3661200000000022";"4326";"13088";"LE ROVE";"2018-05-06";"Col du Pas";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"2";"Décamètre";"5.26933999999999969";"43.3661200000000022";
"22100586";;"5.27742000000000022";"43.3506199999999993";"4326";"13088";"LE ROVE";"2018-10-07";"Chemin des Douaniers";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"2";"Décamètre";"5.27742000000000022";"43.3506199999999993";
"22100583";;"5.1804800000000002";"43.3327900000000028";"4326";"13021";"CARRY-LE-ROUET";"1996-02-01";"Village de vacances résidence Vacanciel";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"2";"Décamètre";"5.1804800000000002";"43.3327900000000028";
"22100581";;"5.29872000000000032";"43.394599999999997";"4326";"13071";"LES PENNES-MIRABEAU";"1996-01-01";;"2";"Chute de blocs / Eboulement";"1";"Fort";"2";"Mois";"2";"Décamètre";"5.29872000000000032";"43.394599999999997";
"22100579";;"5.15254999999999974";"43.3405300000000011";"4326";"13021";"CARRY-LE-ROUET";"1979-10-01";;"2";"Chute de blocs / Eboulement";"1";"Fort";"2";"Mois";"2";"Décamètre";"5.15254999999999974";"43.3405300000000011";
"12100061";;"890832.5";"6245188.5";"2154";"13055";"MARSEILLE";"2008-11-01";"Chemin de la batterie des lions";"2";"Chute de blocs / Eboulement";"1";"Fort";"2";"Mois";"2";"Décamètre";"5.34994983673095703";"43.2803001403808594";
"12100398";;"896420.400000000023";"6239897.5";"2154";"13055";"MARSEILLE";"2018-02-01";"Centre Pénitentiaire des Baumettes";"2";"Chute de blocs / Eboulement";"1";"Fort";"2";"Mois";"2";"Décamètre";"5.41671999999999976";"43.2312200000000004";
